,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
22,20150814,Ethereum,58.76,58.21,72.71,56.41,149057329,0.95655089,39.15415428,62.823854,5.788753662,0
23,20150814,Monero,19.61,18.52,19.76,17.84,1592450,0.614026182,53.43541099,9.5363559,1.502010272,0
24,20150815,Bitcoin,8407.56,8535.43,8572.01,8399.36,621076760,-66.32431315,49.53225624,-88.39240417,9.837677074,0
25,20150815,Ethereum,54.29,57.95,60.34,50.5,82109902,1.291673084,37.19697822,32.32041806,1.496419648,0
26,20150815,Monero,19.71,19.66,20.41,19.48,1576738,0.551280936,53.65163055,47.29046243,5.424829957,0
27,20150816,Bitcoin,8309.71,8417.68,8436.13,8262.58,955252965,-83.49958723,48.22288858,-115.6116544,17.65439672,0
28,20150816,Ethereum,50.34,54.14,54.49,35.03,114140145,1.30714549,35.57155045,-0.510681023,17.41081358,0
29,20150816,Monero,19.94,19.72,21.69,19.66,2065724,0.51418673,54.15809962,72.67874876,17.30446018,0
30,20150817,Bitcoin,8292.64,8309.16,8373.93,8265.03,694907396,-97.3661457,47.99393061,-114.9510502,17.65439672,0
31,20150817,Ethereum,38.69,50.83,50.83,38.1,62452270,0.679334047,31.38688864,-17.7554426,17.41081358,0
32,20150817,Monero,19.61,19.93,20.14,18.84,1456554,0.452939853,53.29372129,17.65804144,8.013287041,0
33,20150818,Bitcoin,6851.62,8372.28,8374.45,6851.62,1368098112,-222.0738352,33.92680763,-304.5150771,59.30936761,0
34,20150818,Ethereum,35.29,39.45,43.21,35.29,48225173,0.023046681,30.31036162,-37.53125411,20.09047566,0
35,20150818,Monero,16.01,19.81,20.15,16.01,1062026,0.112613214,45.15973153,-112.8595192,16.41185048,0
36,20150819,Bitcoin,7351.36,7318.51,7699.17,7224.3,1973988156,-277.3832347,40.21346393,-247.8892734,59.30936761,0
37,20150819,Ethereum,40.82,37.84,42.74,37.84,48198763,-0.151599949,34.1126759,-24.60930729,20.09047566,0
38,20150819,Monero,17.32,15.83,17.7,15.83,1148210,-0.050806383,48.13933005,-139.9782135,17.67754217,0
39,20150820,Bitcoin,7635.46,7361.28,7700.83,7361.28,1047097825,-294.8924996,43.38159013,-191.9345742,59.20128885,0
40,20150820,Ethereum,47.53,40.59,49.74,40.5,92260106,0.108529596,38.33579731,3.41862082,9.936890743,0
41,20150820,Monero,19.39,17.56,20.04,17.36,2259236,-0.013134485,52.36956985,-22.41684627,2.779705319,0
42,20150821,Bitcoin,7563.14,7653.74,7688.77,7535.66,753611976,-311.0191031,42.78455954,-164.5358142,59.20128885,0
43,20150821,Ethereum,45.37,48.05,50.61,43.99,65721944,0.175143732,37.53463884,7.395999448,8.715687454,0
44,20150821,Monero,18.48,19.47,19.94,18.44,1312026,-0.056062377,50.49638159,-23.8165618,2.779705319,0
45,20150822,Bitcoin,7524.54,7598.74,7673.7,7273.51,757904694,-323.1887314,42.46190134,-160.422261,63.65126308,0
46,20150822,Ethereum,45.05,45.6,48.22,44.18,30971805,0.204080867,37.41480571,2.473076424,8.715687454,0
47,20150822,Monero,18.06,18.54,18.72,17.53,726953,-0.122560727,49.64849136,-78.5229202,4.590792554,0
48,20150823,Bitcoin,7452,7524.08,7600.15,7367.44,601159556,-334.8269447,41.84835478,-147.4806016,63.65126308,0
49,20150823,Ethereum,44.18,44.91,46.04,42.39,51906538,0.169777279,37.08184079,-7.524638973,11.03898803,0
50,20150823,Monero,17.79,18.06,18.16,16.73,1014475,-0.194802332,49.10021378,-111.3526706,10.61456432,0
51,20150824,Bitcoin,6874.77,7450.14,7451.02,6873.07,1934148062,-386.1763489,37.39986382,-181.8381414,70.56876356,0
52,20150824,Ethereum,40.21,43.95,44.51,40.21,30207887,-0.1088859,35.58684826,-23.89618931,13.89210376,0
53,20150824,Monero,14.2,17.72,18.07,14.14,2529638,-0.535563676,42.62553517,-224.5513737,26.64306413,0
54,20150825,Bitcoin,7312.21,6931.4,7467.69,6584.91,2015699243,-387.110995,42.21534514,-155.1745111,73.68871102,0
55,20150825,Ethereum,37.62,40.54,40.98,37.24,43131711,-0.487862216,34.64421877,-43.13485341,17.73449086,0
56,20150825,Monero,16.18,14.29,16.34,13.66,1064088,-0.63848993,46.6401461,-207.5877759,29.15965128,0
57,20150826,Bitcoin,7329.34,7207.48,7503.04,7146.72,1032328640,-382.0652505,42.3948548,-117.2855929,71.30730161,0
58,20150826,Ethereum,37.65,36.76,39.03,34.46,34296821,-0.772114473,34.6649556,-52.06076309,21.25056191,0
59,20150826,Monero,16.12,15.91,16.87,15.64,593800,-0.716640244,46.53806568,-147.5438112,24.13324901,0
60,20150827,Bitcoin,7298.02,7339.62,7423.81,7262.8,711246433,-376.2564734,42.14720854,-105.3231308,71.30730161,0
61,20150827,Ethereum,37.26,37.98,38.6,36.93,22295228,-1.008283507,34.5176679,-46.66955835,21.25056191,0
62,20150827,Monero,15.11,16.1,16.22,14.91,721893,-0.850272082,44.8294691,-166.2253912,28.24469939,0
63,20150828,Bitcoin,7466.45,7250.43,7589.81,7128.62,1011138072,-353.9816028,43.96806287,-88.92639836,59.56769592,0
64,20150828,Ethereum,38.44,37.03,38.97,36.16,23292644,-1.09996401,35.37708313,-43.53343094,22.30161622,0
65,20150828,Monero,15.54,15.01,15.8,14.54,803271,-0.910977687,45.70736389,-151.6354292,30.29148319,0
66,20150829,Bitcoin,7430.63,7487.83,7541.93,7351.4,554354165,-335.3532387,43.66570537,-76.89995283,59.56769592,0
67,20150829,Ethereum,38.24,38.6,39.04,37.17,12138941,-1.171613925,35.29586109,-40.39486591,22.14319331,0
68,20150829,Monero,15.41,15.42,15.76,14.97,970256,-0.958527916,45.48102265,-133.6896258,30.29148319,0
69,20150830,Bitcoin,7397.67,7434.34,7504.61,7316.38,627764659,-319.5659649,43.38173358,-74.53199475,60.22478704,0
70,20150830,Ethereum,42.66,38.26,44.24,37.86,43256926,-0.9095727,38.52273489,-14.60573693,10.75111679,0
71,20150830,Monero,14.84,15.41,15.56,14.73,641951,-1.03032906,44.48190721,-133.1191386,31.73477588,0
72,20150831,Bitcoin,7439.55,7409.09,7500.99,7305.64,669742617,-300.2143861,43.86161875,-68.27645139,60.43557886,0
73,20150831,Ethereum,43.92,42.73,45.15,38.84,46798907,-0.607527964,39.41377114,-6.465101939,8.851913581,0
74,20150831,Monero,15.11,15.07,15.52,14.78,661765,-1.053303414,45.07317216,-117.1869576,31.73477588,0
75,20150901,Bitcoin,7411.42,7480.79,7511.98,7370.45,668467673,-283.8756348,43.6048149,-62.05057323,59.51090469,0
76,20150901,Ethereum,43.91,43.97,45.25,43.43,25304448,-0.365983842,39.40908161,6.035109473,8.633083142,0
77,20150901,Monero,14.9,15.18,15.28,14.81,448472,-1.076051943,44.69022494,-110.6779846,31.73477588,0
78,20150902,Bitcoin,7429.95,7389.21,7471.85,7338.92,607930762,-266.3613922,43.82892353,-59.93713548,60.2141497,0
79,20150902,Ethereum,41.96,43.8,43.91,40.98,28638534,-0.311730377,38.48537207,-9.829518859,13.2029786,0
80,20150902,Monero,15.17,14.83,15.32,14.69,571388,-1.060073703,45.30825599,-99.56099091,32.58723159,0
81,20150903,Bitcoin,7377.31,7446.84,7455.96,7360.56,567692986,-253.8031521,43.32298399,-58.04437795,60.2141497,0
82,20150903,Ethereum,41.08,42.06,42.54,39.33,22828227,-0.328718064,38.06880999,-20.81271136,16.21973726,0
83,20150903,Monero,14.91,15.22,15.41,14.89,870351,-1.056215267,44.80947363,-91.76863181,31.27299769,0
84,20150904,Bitcoin,7482.38,7382.22,7501.94,7376.89,681068376,-232.690079,44.64245765,-48.19542712,55.70753323,0
85,20150904,Ethereum,41.41,41.1,42.32,40.18,15412964,-0.314361078,38.32776734,-17.85570944,16.21973726,0
86,20150904,Monero,15.2,14.93,15.41,14.79,624217,-1.018021732,45.50172591,-83.43526008,32.07271483,0
87,20150905,Bitcoin,7680.19,7522.67,7716.92,7497.97,675520681,-197.7170437,47.04353157,-22.48171498,36.51536457,0
88,20150905,Ethereum,43.75,41.85,43.87,41.54,14654996,-0.129550266,40.16309295,-1.961050205,12.03967516,0
89,20150905,Monero,15.74,15.39,15.78,15.21,817076,-0.933419712,46.78740714,-66.03427547,26.2617758,0
90,20150906,Bitcoin,7837.73,7675.32,7938.12,7669.14,832455042,-155.4960383,48.87064252,7.262472884,20.21742814,0
91,20150906,Ethereum,42.35,43.72,44.89,42.29,16077022,-0.086098717,39.43671998,19.97200462,9.274927244,0
92,20150906,Monero,16.51,15.74,16.57,15.65,680958,-0.795074315,48.57689625,-41.72013532,14.73957321,0
93,20150907,Bitcoin,7837.72,7840.56,7911.54,7800.96,692518712,-120.6456661,48.8705318,16.30970474,20.21742814,0
94,20150907,Ethereum,40.74,42.35,42.66,40.45,15979999,-0.169664675,38.60608655,-2.447717611,13.39593402,0
95,20150907,Monero,16.32,16.51,16.62,16.06,487017,-0.692780066,48.16345066,-34.75438775,14.03551213,0
96,20150908,Bitcoin,7967.17,7844.16,8038.27,7838.67,879084236,-81.63986835,50.37607682,35.14010992,11.5026194,0
97,20150908,Ethereum,40.63,40.77,41.94,40.25,13994208,-0.241166706,38.54870023,-16.21002951,13.85061215,0
98,20150908,Monero,16.92,16.31,17.01,16.23,763057,-0.556876821,49.56573224,-17.13046863,8.485096706,0
99,20150909,Bitcoin,7773.57,7944.82,7977.49,7762.24,771445612,-65.59327616,48.18112031,21.41030739,15.45385007,0
100,20150909,Ethereum,39.38,40.45,41.14,39.23,11970288,-0.387365282,37.88666724,-44.80780326,16.2477668,0
101,20150909,Monero,16.52,16.88,17.37,16.19,1517031,-0.475962578,48.65794329,-13.57492959,3.513630385,0
102,20150910,Bitcoin,7761,7756.41,7852.64,7673.58,690437232,-53.27639309,48.04052769,13.69594713,19.88912945,0
103,20150910,Ethereum,37.94,39.3,39.75,36.97,21569577,-0.60501098,37.12680785,-80.76736141,21.4261463,0
104,20150910,Monero,16.18,16.48,16.83,16.02,625333,-0.434266659,47.88675407,-24.87432075,5.69514727,0
105,20150911,Bitcoin,7768.18,7710.66,7802.54,7710.66,621976719,-42.44651157,48.12996415,20.62637957,19.88912945,0
106,20150911,Ethereum,31.8,37.69,37.82,30.43,62848938,-1.230021625,34.10929767,-159.5864887,34.04154446,0
107,20150911,Monero,16.03,16.08,16.37,15.84,818282,-0.408615821,47.54285732,-32.9663426,8.048244738,0
108,20150912,Bitcoin,7626.12,7776.1,7784.82,7610.72,582347492,-44.81026237,46.49202065,9.381527621,24.95974253,0
109,20150912,Ethereum,33.68,32.01,36.14,31.44,25042181,-1.562862374,35.76300661,-149.3408681,34.04154446,0
110,20150912,Monero,15.09,16.05,16.05,14.9,713188,-0.458848175,45.42792986,-64.53730755,19.29041217,0
111,20150913,Bitcoin,7473.2,7626.55,7649.01,7434.94,599082696,-58.35029207,44.79446708,-21.50594978,32.94015563,0
112,20150913,Ethereum,30.35,33.77,33.8,29.27,20882954,-2.057889677,34.19064693,-200.3382082,37.82630957,0
113,20150913,Monero,15.01,15.07,15.46,14.63,587875,-0.499356736,45.25070651,-76.87014365,22.21059525,0
114,20150914,Bitcoin,7477.48,7476.34,7535.7,7390.5,680748676,-67.95219235,44.85276748,-30.29936713,34.81366516,0
115,20150914,Ethereum,28.39,30.49,30.78,28.26,24025976,-2.570871414,33.29921744,-220.3041865,39.55204959,0
116,20150914,Monero,15.64,14.87,16.43,14.65,1997360,-0.475147126,46.93711463,-46.17293377,7.301164812,0
117,20150915,Bitcoin,7481.43,7487.53,8419.53,7465.77,622990833,-74.38556502,44.90831333,81.25656572,15.42178259,0
118,20150915,Ethereum,30.68,28.43,33.96,28.43,22849624,-2.767941181,35.33691064,-164.1475907,27.62899544,0
119,20150915,Monero,16.32,15.71,18.51,15.55,1309863,-0.396519687,48.70144896,35.1931456,16.1477273,0
120,20150916,Bitcoin,7445.46,7483.13,7514.49,7390.56,654686500,-81.44765967,44.48620896,-28.02822397,11.63772376,0
121,20150916,Ethereum,29.48,30.61,30.96,29.3,20006773,-2.982417431,34.76124252,-163.6773206,27.62899544,0
122,20150916,Monero,16.57,16.32,16.6,15.54,1383216,-0.31045523,49.34205633,6.577636037,16.01742818,0
123,20150917,Bitcoin,7455.04,7431.23,7470.45,7426.36,614264376,-85.28824484,44.62959904,-29.45971216,11.63772376,0
124,20150917,Ethereum,28.36,29.42,29.49,26.96,29129174,-3.202218833,34.22294667,-170.4305305,32.47966838,0
125,20150917,Monero,16.05,16.55,16.91,15.54,2046899,-0.280969342,48.05091123,4.618635189,19.0276126,0
126,20150918,Bitcoin,7543.73,7561.41,7588.35,7518.15,655442436,-80.25031874,45.96624311,9.173401899,16.53910782,0
127,20150918,Ethereum,27.64,28.32,28.76,27,15692060,-3.393107536,33.87410266,-157.8459406,32.47966838,0
128,20150918,Monero,16.2,16.02,16.34,15.61,412103,-0.242700122,48.45341401,-2.27178104,19.0276126,0
129,20150919,Bitcoin,7479.31,7523.41,7534.62,7466.25,410731393,-80.52760947,45.14732689,-13.05118897,13.57461528,0
130,20150919,Ethereum,28.51,27.45,29.46,26.94,12503195,-3.436471809,34.70605187,-136.9945628,29.51239005,0
131,20150919,Monero,16.04,16.1,16.25,15.87,422931,-0.222714833,48.04267109,6.598828245,19.0276126,0
132,20150920,Bitcoin,7470.23,7476.27,7507.48,7460.47,466693812,-80.55149698,45.03035159,-17.43072475,13.23171256,0
133,20150920,Ethereum,30.32,28.47,30.62,28.21,16423117,-3.290875411,36.42743503,-106.7277893,24.5698999,0
134,20150920,Monero,15.7,16.11,16.23,15.49,754237,-0.23164129,47.16377716,-7.568884007,12.96498657,0
135,20150921,Bitcoin,7336.89,7470.39,7470.39,7318.67,635802349,-90.2890556,43.32505801,-58.13896422,4.924086564,0
136,20150921,Ethereum,29.69,30.42,30.93,28.38,13700276,-3.188099519,36.0848919,-97.99418644,23.22649786,0
137,20150921,Monero,15.52,15.77,15.95,15.46,333529,-0.25035414,46.69592872,-18.60376433,12.4814877,0
138,20150922,Bitcoin,7527.37,7408.27,7585.08,7347.82,816303552,-81.69427611,46.3286997,-12.77363123,10.59537658,0
139,20150922,Ethereum,29.43,30.01,30.01,28.24,15925513,-3.091358425,35.9406046,-95.03223829,23.62412783,0
140,20150922,Monero,15.4,15.7,15.72,14.99,652937,-0.271734816,46.37864582,-47.95484467,4.958190116,0
141,20150923,Bitcoin,7580.92,7602.41,7632.01,7558.14,568004972,-69.75769074,47.14338474,23.69719468,12.8687664,0
142,20150923,Ethereum,29.41,29.75,29.92,29.14,6601810,-2.981791904,35.9291724,-84.33776639,23.62412783,0
143,20150923,Monero,15.29,15.38,15.68,14.88,879231,-0.294164294,46.08173151,-58.26884794,3.230782104,0
144,20150924,Bitcoin,7738.05,7600.43,7775,7598.35,828076813,-47.07611883,49.47151252,65.9410205,19.5330048,0
145,20150924,Ethereum,26.84,29.59,29.98,26.18,27797610,-3.062519584,34.47159317,-99.13309762,32.11813437,0
146,20150924,Monero,15.46,15.33,15.52,15.07,530715,-0.294823693,46.62799986,-48.96984174,3.230782104,0
147,20150925,Bitcoin,7786.32,7760.43,7861.92,7737.98,740525887,-24.91857824,50.16901916,97.2820807,23.34284789,0
148,20150925,Ethereum,24.38,27.15,27.34,23.6,29916172,-3.283093121,33.14032083,-119.311899,38.4916915,0
149,20150925,Monero,14.95,15.57,15.77,14.66,2406451,-0.332664263,45.20659939,-74.75158085,3.53134578,0
150,20150926,Bitcoin,7758.06,7782.43,7793.25,7725.55,454350055,-9.52906833,49.75306069,75.24950754,22.45653639,0
151,20150926,Ethereum,26.02,24.42,26.07,23.48,12236640,-3.289900247,34.8748682,-109.057157,38.77749297,0
152,20150926,Monero,14.74,15.02,15.5,14.62,1293183,-0.375272524,44.62711617,-93.82161114,4.185896692,0
153,20150927,Bitcoin,7705.65,7751.41,7764.22,7696.35,469439769,-1.544021328,48.97404609,54.84106875,20.28602041,0
154,20150927,Ethereum,23.86,26.2,26.2,23.81,13699296,-3.427022171,33.6842251,-107.2121707,38.03473918,0
155,20150927,Monero,14.49,14.73,14.96,14.45,529242,-0.424321475,43.93356352,-128.6875825,7.051091352,0
156,20150928,Bitcoin,7912.01,7703.38,7918.53,7691.17,817629605,21.19143169,52.03319888,97.99800926,27.54118333,0
157,20150928,Ethereum,19.28,23.94,24.01,18.43,43701646,-3.854889716,31.33746916,-140.2981517,49.89754596,0
158,20150928,Monero,14.86,14.59,15.03,14.44,756029,-0.428398899,45.23659827,-104.3308708,5.660339933,0
159,20150929,Bitcoin,7842.62,7919.8,7945.84,7817.47,751876226,33.22722615,50.97022831,102.1268914,28.76772086,0
160,20150929,Ethereum,21.91,19.2,22.39,18.5,30285125,-3.939256817,34.06621388,-128.2354664,49.89754596,0
161,20150929,Monero,14.44,14.88,14.92,14.26,626646,-0.460215696,44.03483146,-128.0535908,8.913103368,0
162,20150930,Bitcoin,7801.78,7820.95,7857.11,7787.54,652522675,39.02043006,50.34404581,74.82603096,26.26381936,0
163,20150930,Ethereum,24.41,21.85,24.68,21.02,20488554,-3.763610879,36.5459747,-97.66222286,37.12879456,0
164,20150930,Monero,13.22,14.46,14.47,11.58,3029092,-0.5772207,40.77942542,-263.7076969,41.18729204,0
165,20151001,Bitcoin,7836.27,7785.3,7865.82,7772.5,675884534,45.86592679,50.8713364,73.96457614,24.95860687,0
166,20151001,Ethereum,22.77,24.22,24.22,21.64,19663619,-3.712239786,35.63643201,-99.52593631,37.12879456,0
167,20151001,Monero,13.35,13.23,14.16,13.01,896337,-0.651942903,41.2581254,-197.5604347,41.18729204,0
168,20151002,Bitcoin,7781.07,7780.12,7822,7758.45,645258019,46.30310028,49.9924112,54.39153028,23.68187254,0
169,20151002,Ethereum,22.25,22.42,22.66,21.47,7191657,-3.670617511,35.34787633,-104.8178558,37.5798393,0
170,20151002,Monero,13.44,13.29,13.61,12.94,806249,-0.695876904,41.59623233,-192.7933446,41.80274178,0
171,20151003,Bitcoin,7811.25,7761.25,7830.39,7752.81,539313944,48.52546583,50.47635484,55.86905632,24.17639738,0
172,20151003,Ethereum,22.48,22.21,23.21,22.1,5344027,-3.577959059,35.58652548,-95.73860638,34.24897996,0
173,20151003,Monero,13.41,13.39,13.61,13.24,515396,-0.724761071,41.51383727,-166.8279723,41.80274178,0
174,20151004,Bitcoin,7795.83,7804.73,7819.03,7785.4,425327280,48.48355319,50.21948123,53.52771084,24.17639738,0
175,20151004,Ethereum,21.87,22.46,22.68,21.62,3386422,-3.512713254,35.22973625,-99.76601939,35.70124638,0
176,20151004,Monero,13.1,13.41,13.44,13.06,258659,-0.763861075,40.65303419,-164.5685948,43.53883525,0
177,20151005,Bitcoin,7856.68,7783.6,7856.68,7747.25,762710556,52.75232759,51.23260048,59.78604651,20.13177239,0
178,20151005,Ethereum,20.55,21.79,22.04,20.41,7656652,-3.525844468,34.45640865,-109.6081977,39.31322905,0
179,20151005,Monero,13.6,13.08,14.01,12.49,570104,-0.745903973,42.63761904,-134.9427943,43.53883525,0
180,20151006,Bitcoin,7986.22,7801.25,8014.52,7793.85,893679206,65.82931803,53.32457317,108.6777747,30.18841322,0
181,20151006,Ethereum,21.12,20.19,21.22,19.68,8525347,-3.450812105,35.09286807,-109.1863891,41.43492427,0
182,20151006,Monero,13.35,13.47,13.86,13.23,422924,-0.743277707,41.91266629,-115.4558075,43.53883525,0
183,20151007,Bitcoin,7931.24,8035.73,8052.41,7918.7,750762886,70.93876276,52.33880606,121.1667522,32.37349193,0
184,20151007,Ethereum,19.89,21.23,21.42,19.66,7126848,-3.450005063,34.34830866,-107.8455962,40.00144205,0
185,20151007,Monero,12.83,13.41,13.63,12.81,651323,-0.774231172,40.43340903,-129.354741,47.96318226,0
186,20151008,Bitcoin,7857.43,7882.44,7920.57,7853.38,600414148,68.24549282,51.0287332,81.9457175,25.15458242,0
187,20151008,Ethereum,20.16,19.76,20.53,19.2,10061306,-3.388628982,34.66309867,-106.1603964,41.4601842,0
188,20151008,Monero,12.58,12.76,13.32,12.57,914168,-0.809602335,39.73591332,-133.3988296,50.34018715,0
189,20151009,Bitcoin,7898.49,7852.09,7908.1,7839.91,561893378,68.63309623,51.72412377,82.96742926,23.66791872,0
190,20151009,Ethereum,21.07,21.21,22.42,20.47,12512280,-3.229785233,35.73741965,-80.57908655,27.81193919,0
191,20151009,Monero,12.87,12.61,12.97,12.3,654753,-0.804954644,40.95811435,-128.0786135,52.9261105,0
192,20151010,Bitcoin,7907.43,7868.66,7919.63,7847.16,513709694,68.86779295,51.87803583,83.35211091,24.48865493,0
193,20151010,Ethereum,20.27,20.7,20.95,20.16,4569820,-3.131921172,35.21088815,-90.16739907,29.01278246,0
194,20151010,Monero,12.52,12.74,12.74,12.4,410695,-0.820060247,39.94663375,-125.6629375,52.9261105,0
195,20151011,Bitcoin,7975.52,7901.01,7981.75,7881.96,543235726,73.69853491,53.05721658,101.8583271,28.8919816,0
196,20151011,Ethereum,20.5,20.26,20.65,19.96,3296998,-3.001287092,35.49354885,-87.29230787,29.8179367,0
197,20151011,Monero,12.29,12.52,12.78,12.17,1078607,-0.840897283,39.28707969,-121.9914721,55.19706532,0
198,20151012,Bitcoin,7919.28,7969.87,7988.56,7915.11,561346489,72.15705314,51.96911954,93.20832102,29.37460564,0
199,20151012,Ethereum,20.21,20.48,21.24,20.21,3537151,-2.887723807,35.29271271,-79.89741852,25.33505579,0
200,20151012,Monero,12.76,12.28,13,12.24,556724,-0.810146843,41.33467885,-98.23506534,47.90149072,0
201,20151013,Bitcoin,8055.37,7916.28,8078.87,7869.69,910388573,80.98321925,54.31446099,113.197307,35.57341015,0
202,20151013,Ethereum,19.62,20.27,20.35,19.35,9783776,-2.81265309,34.87736354,-89.37247092,29.14736936,0
203,20151013,Monero,12.53,12.8,12.8,12.34,674143,-0.795169754,40.64080683,-95.91073654,47.90149072,0
204,20151014,Bitcoin,8189.64,8108.52,8263.94,8089.35,892534500,97.68641811,56.48325339,182.245135,45.96307545,0
205,20151014,Ethereum,17,19.9,19.9,15.73,31579080,-2.929807212,33.08849723,-123.6147599,42.38428102,0
206,20151014,Monero,12.49,12.63,12.87,12.43,673309,-0.777564687,40.51843741,-87.22900026,45.4161193,0
207,20151015,Bitcoin,8217.08,8145.58,8270.13,8143.61,814971285,111.8486803,56.9156548,177.0007234,46.27285199,0
208,20151015,Ethereum,18.15,16.91,18.5,16.63,11987721,-2.896830483,34.61134485,-114.7068511,42.38428102,0
209,20151015,Monero,12.63,12.39,13.03,12.37,864244,-0.743742317,41.15990578,-78.34408004,39.68100931,0
210,20151016,Bitcoin,8377.63,8104.41,8481.72,8092.62,1144180805,134.4772483,59.35984765,208.9143879,55.57801602,0
211,20151016,Ethereum,17.1,17.93,18.13,16.65,7964026,-2.921393124,33.88297507,-119.076636,42.38428102,0
212,20151016,Monero,13.11,12.54,13.13,12.1,1135273,-0.670477014,43.32761406,-68.77876217,43.68730492,0
213,20151017,Bitcoin,8715.42,8461.24,8810.03,8449,1391156719,177.6198899,63.82635434,301.1906479,65.491193,0
214,20151017,Ethereum,17.62,17.2,18.15,16.97,10107234,-2.86599433,34.5881987,-108.5971714,42.2049902,0
215,20151017,Monero,13.75,13.28,14.05,13.23,818732,-0.554380529,46.06814571,-14.53238953,15.69745913,0
216,20151018,Bitcoin,8425.69,8724.02,8748.52,8397.8,722451763,186.2845819,58.15520378,220.5319178,59.55543671,0
217,20151018,Ethereum,16.67,17.64,17.78,16.52,4305219,-2.865441744,33.90473196,-115.4021449,43.9039173,0
218,20151018,Monero,13.2,13.72,13.78,13.09,345416,-0.500978661,44.16929943,-30.52995392,18.28673645,0
219,20151019,Bitcoin,8470.82,8420.14,8515.29,8390.88,812196714,194.5503709,58.74585868,175.102798,58.73287614,0
220,20151019,Ethereum,15.72,16.64,16.77,15.47,7837524,-2.90788445,33.22555194,-131.2411353,47.73593961,0
221,20151019,Monero,12.97,13.18,13.34,12.33,985506,-0.471778011,43.3955109,-59.03248423,30.64759608,0
222,20151020,Bitcoin,8751.62,8560.29,8796.18,8549.09,1003238924,221.2093183,62.18181813,215.771233,66.27653943,0
223,20151020,Ethereum,14.12,15.9,16.3,14.02,12468986,-3.035248329,32.10503765,-151.303822,52.52352327,0
224,20151020,Monero,12.98,12.89,13,12.24,1180380,-0.4427259,43.44007714,-66.875,31.9506804,0
225,20151021,Bitcoin,8621.35,8719.59,8766.99,8542.58,830084499,229.1831452,59.7918451,172.9664171,65.52689543,0
226,20151021,Ethereum,14.48,13.97,15.64,13.63,19720954,-3.071785583,32.63383926,-153.1203127,53.74184458,0
227,20151021,Monero,12.78,12.98,12.98,12.37,687994,-0.430873382,42.74380099,-67.5990676,31.9506804,0
228,20151022,Bitcoin,8898.9,8654.46,8979.66,8642.73,1227834285,254.9594125,62.93198495,191.2289498,70.21605725,0
229,20151022,Ethereum,18.44,14.45,20.12,13.67,30033594,-2.750276593,38.11829378,-83.81925023,16.90428241,0
230,20151022,Monero,13.1,12.82,13.11,12.48,484758,-0.391149917,44.22353999,-49.66456597,27.98162772,0
231,20151023,Bitcoin,8965.11,8872.79,9036.05,8869.36,954643620,277.5306827,63.63287426,187.3691666,71.32173178,0
232,20151023,Ethereum,17.5,18.36,19.84,16.35,28494925,-2.541849485,37.37118399,-66.82271124,16.90428241,0
233,20151023,Monero,12.77,13.08,13.15,12.68,761260,-0.381894782,43.03697491,-49.8262659,26.72782975,0
234,20151024,Bitcoin,9146.43,8979.19,9148.12,8979.19,842453498,306.516257,65.48189762,186.2854193,73.41816506,0
235,20151024,Ethereum,18.3,17.53,18.75,16.84,8389853,-2.285897601,38.43356517,-59.0657873,16.90428241,0
236,20151024,Monero,12.85,12.73,12.93,12.35,707384,-0.363909764,43.41770563,-62.93000299,32.55487191,0
237,20151025,Bitcoin,9212.22,9139.65,9549.27,9139.65,1484617105,330.9808949,66.12830715,195.4821798,79.22824844,0
238,20151025,Ethereum,20.01,18.29,22.35,18.23,20633460,-1.923170584,40.65937305,11.4456589,5.355036719,0
239,20151025,Monero,13.22,12.85,13.78,12.52,916397,-0.316156148,45.17106005,-4.187090044,8.743649501,0
240,20151026,Bitcoin,9277.96,9223.58,9277.96,9122.19,1044178176,351.6207008,66.77153406,160.6954048,77.42394006,0
241,20151026,Ethereum,23.78,20.15,24.63,19.42,35418182,-1.31687408,45.17954353,91.59200698,16.16232472,0
242,20151026,Monero,12.62,13.26,13.32,12.27,680127,-0.323002676,42.93896095,-57.49466744,13.62200978,0
243,20151027,Bitcoin,9504.04,9225.61,9582.46,9220.01,1498833730,381.8192871,68.87435078,170.8418592,80.99141443,0
244,20151027,Ethereum,28.13,22.93,29.06,22.93,59730070,-0.480431896,49.74855649,214.6587262,32.23407465,0
245,20151027,Monero,13.25,12.65,13.34,12.41,746030,-0.274429412,45.8456533,-12.92927796,13.10494371,0
246,20151028,Bitcoin,9886.38,9532.13,9941.97,9532.13,1648976886,431.6279882,71.97689663,193.5123667,84.15204244,0
247,20151028,Ethereum,32.54,28.27,34.27,26.22,77017338,0.531608362,53.78787646,297.3367917,45.39420928,0
248,20151028,Monero,14.57,13.33,14.58,13.02,1333965,-0.12794689,51.2303994,179.4331598,13.10350072,0
249,20151029,Bitcoin,10230.73,9920.05,10371.39,9838.52,2102372852,493.2025776,74.35823601,208.967602,86.92740844,0
250,20151029,Ethereum,39.33,32.77,39.33,30.88,74296386,1.859311408,59.03292074,353.9878398,54.55637979,0
251,20151029,Monero,14.57,14.58,15.03,13.76,1484888,-0.011723297,51.2303994,253.1280077,20.27043733,0
252,20151030,Bitcoin,10670.33,10212.57,10870.52,10212.47,2547261650,570.8920412,76.94550474,225.5382144,89.26356598,0
253,20151030,Ethereum,33.87,39.34,43.75,31.49,79021876,2.443350909,53.94017805,287.4780206,60.71179442,0
